Random_Number_1	Random_Number_2
0.148709	0.871014
0.610943	0.496558
0.361037	0.489331
0.0948493	0.772628
0.514377	0.701071
0.462343	0.1501
0.499987	0.890437
0.101284	0.408775
0.87686	0.785158
0.822839	0.416797
0.595589	0.00352637
0.55715	0.946796
0.87327	0.571555
0.0257124	0.0746825
0.772886	0.795244
0.672441	0.910757
0.845707	0.501702
0.83539	0.620743
0.81515	0.00326362
0.0269699	0.757242
0.366816	0.41529
0.379254	0.835311
0.355584	0.621214
0.80102	0.270625
0.961348	0.206832
0.324118	0.99838
0.340548	0.0782892
0.625966	0.570117
0.414529	0.959268
0.79853	0.443678
0.653318	0.540297
0.653907	0.621364
0.264044	0.219567
0.803913	0.461679
0.438572	0.266862
0.731728	0.930291
0.73914	0.857681
0.425749	0.829309
0.277898	0.210656
0.270114	0.163101
0.884349	0.483645
0.851621	0.108613
0.812793	0.835644
0.542293	0.9456
0.547598	0.860594
0.816649	0.779815
0.121718	0.800066
0.283278	0.771706
0.785762	0.00551642
0.262855	0.105327
0.756012	0.176803
0.78981	0.548622
0.228844	0.962305
0.288312	0.437501
0.196935	0.842152
0.126405	0.0675361
0.511407	0.104191
0.445402	0.43732
0.999377	0.449755
0.0278755	0.916188
0.233338	0.319152
0.417254	0.258683
0.830044	0.583996
0.697252	0.276997
0.162562	0.283796
0.412504	0.55281
0.438047	0.344052
0.179941	0.933278
0.670225	0.372264
0.732324	0.479737
0.67568	0.0262948
0.115617	0.162193
0.233409	0.235468
0.658503	0.873777
0.0846744	0.0449954
0.916062	0.838886
0.710997	0.692262
0.707936	0.136745
0.816401	0.204302
0.127478	0.404962
0.23706	0.64251
0.163723	0.575122
0.263858	0.0330075
0.823926	0.800986
0.596786	0.528707
0.976793	0.563704
0.0169887	0.509254
0.23014	0.987395
0.94953	0.0926172
0.388315	0.868967
0.109876	0.910042
0.755048	0.111998
0.974985	0.245395
0.670865	0.64273
0.990127	0.924053
0.991297	0.0362747
0.790973	0.520379
0.473624	0.930489
0.227761	0.919526
0.585529	0.845872
0.829224	0.831832
0.539011	0.395218
0.307978	0.165308
0.772229	0.669179
0.682843	0.344948
0.717254	0.11137
0.562986	0.789057
0.367615	0.0597059
0.144442	0.808811
0.619641	0.620293
0.493189	0.399772
0.227809	0.282708
0.758611	0.707734
0.632701	0.295235
0.325595	0.659331
0.77489	0.500438
0.338105	0.862219
0.478769	0.980311
0.580738	0.556252
0.867899	0.626215
0.863556	0.370837
0.208238	0.651581
0.782811	0.946346
0.85476	0.426851
0.254972	0.654972
0.0331806	0.318304
0.597458	0.896911
0.0103991	0.138622
0.306709	0.584472
0.889294	0.934349
0.622436	0.909441
0.330707	0.524224
0.185018	0.052595
0.566581	0.750168
0.174905	0.327514
0.207998	0.0877118
0.667563	0.361716
0.829786	0.132987
0.243102	0.368354
0.481561	0.424425
0.890505	0.837046
0.532203	0.296448
0.899575	0.198029
0.280633	0.937206
0.105656	0.890326
0.997402	0.572487
0.383039	0.753055
0.159926	0.952441
0.095465	0.707271
0.0441057	0.70842
0.200428	0.0688323
0.497984	0.775011
0.783653	0.079573
0.665973	0.761767
0.768867	0.278555
0.0142047	0.298967
0.426043	0.46406
0.0888522	0.609122
0.718415	0.644329
0.529459	0.258658
0.591084	0.31164
0.704409	0.414219
0.762315	0.439414
0.694009	0.25075
0.156403	0.060898
0.891452	0.495246
0.706387	0.587828
0.944956	0.163689
0.728303	0.905363
0.613992	0.761087
0.867626	0.131804
0.101113	0.324984
0.092242	0.339919
0.877538	0.637089
0.357668	0.509773
0.304336	0.221987
0.129019	0.0317404
0.315459	0.434454
0.989182	0.228356
0.24847	0.379015
0.492329	0.369873
0.326716	0.486555
0.341729	0.0603313
0.999404	0.110269
0.0978996	0.910926
0.339345	0.951804
0.890396	0.58258
0.612672	0.446923
0.722568	0.836957
0.0564148	0.0390144
0.599918	0.520883
0.295378	0.397128
0.724972	0.327842
0.315537	0.676693
0.816331	0.476422
0.898	0.988597
0.339164	0.901855
0.600474	0.758076
0.901192	0.367167
0.304314	0.446811
0.971866	0.684458
0.469928	0.490985
0.137444	0.848728
0.723972	0.961826
0.2403	0.0931805
0.0372199	0.819488
0.947895	0.106919
0.147414	0.675642
0.929252	0.0282788
0.796258	0.199328
0.197894	0.356892
0.169639	0.660116
0.482932	0.599303
0.938755	0.387569
0.823274	0.133662
0.271515	0.33398
0.966098	0.0899279
0.493282	0.875004
0.334471	0.170632
0.883738	0.0708577
0.827029	0.168216
0.481574	0.893405
0.0255847	0.299643
0.814051	0.345994
0.183335	0.912617
0.0745653	0.887117
0.898611	0.321658
0.47758	0.832709
0.904411	0.291095
0.354778	0.803881
0.36317	0.689803
0.600314	0.635044
0.811115	0.549569
0.267138	0.589589
0.47387	0.0746702
0.224564	0.760471
0.968273	0.162915
0.913911	0.257706
0.912447	0.853855
0.710451	0.62049
0.867318	0.538777
0.678805	0.550476
0.0942823	0.193178
0.352683	0.490253
0.525934	0.344334
0.557976	0.498371
0.647881	0.512848
0.530132	0.352006
0.418838	0.269807
0.680186	0.995875
0.617283	0.0402661
0.97534	0.955484
0.851033	0.426951
0.606502	0.821105
0.261417	0.803518
0.434324	0.103398
0.300415	0.708062
0.96873	0.832317
0.0618506	0.925056
0.0315419	0.0946136
0.284074	0.269702
0.0345202	0.299738
0.373637	0.176628
0.296481	0.800502
0.170531	0.379202
0.991486	0.573143
0.385079	0.0688344
0.879727	0.0851395
0.81183	0.7018
0.55172	0.0739714
0.893165	0.171019
0.906144	0.834944
0.391479	0.100565
0.971801	0.275561
0.0696554	0.884075
0.531235	0.771221
0.936798	0.0988938
0.971733	0.187668
0.310791	0.798965
0.831333	0.0605947
0.159408	0.584185
0.615371	0.283652
0.909115	0.965556
0.21003	0.916186
0.0966973	0.00249062
0.290238	0.525653
0.482015	0.340889
0.590922	0.536251
0.949666	0.399398
0.963153	0.999538
0.211371	0.180327
0.346081	0.611355
0.504061	0.626001
0.544184	0.8764
0.721009	0.735445
0.672287	0.555702
0.675991	0.603203
0.390139	0.453107
0.839761	0.275799
0.385723	0.100475
0.838889	0.977971
0.00416357	0.321463
0.234169	0.675428
0.7079	0.949009
0.0570732	0.681814
0.359277	0.107885
0.74865	0.197458
0.711132	0.13957
0.0908616	0.364891
0.866547	0.781932
0.896906	0.149416
0.627374	0.623218
0.890689	0.778395
0.607626	0.993873
0.0668844	0.682562
0.53646	0.0387887
0.177608	0.666788
0.948935	0.593777
0.560839	0.177321
0.757118	0.678937
0.996906	0.593145
0.823271	0.494969
0.298043	0.659579
0.839977	0.046338
0.35252	0.952255
0.0349971	0.871211
0.422219	0.0568406
0.176616	0.44264
0.836834	0.245144
0.382084	0.150814
0.247663	0.409201
0.665417	0.884308
0.617053	0.271395
0.460859	0.338905
0.310981	0.400105
0.225698	0.608839
0.538486	0.37968
0.240689	0.109771
0.377465	0.573513
0.858176	0.00298783
0.0798496	0.576507
0.884519	0.774165
0.177001	0.491082
0.486168	0.198384
0.51429	0.732733
0.672482	0.149453
0.0739861	0.978304
0.899266	0.856938
0.697389	0.825271
0.314826	0.0508363
0.963585	0.212563
0.835764	0.476463
0.943495	0.829616
0.0484245	0.485518
0.387168	0.413681
0.590779	0.446811
0.341517	0.875919
0.338003	0.32523
0.281631	0.635024
0.443826	0.498889
0.398929	0.351423
0.223741	0.00781288
0.912452	0.451057
0.712758	0.896347
0.739275	0.722302
0.75503	0.611646
0.397087	0.224036
0.536554	0.503193
0.036149	0.760635
0.75523	0.512149
0.967928	0.895555
0.161382	0.423079
0.807504	0.482852
0.821404	0.377581
0.196797	0.74301
0.602988	0.763074
0.648569	0.876408
0.130655	0.610044
0.347467	0.978785
0.909011	0.659651
0.955278	0.472093
0.254552	0.106442
0.850026	0.859946
0.129844	0.339508
0.593745	0.131439
0.676277	0.9544
0.470422	0.215199
0.0551866	0.23835
0.103129	0.0157855
0.75165	0.713065
0.331987	0.859339
0.670521	0.892876
0.980325	0.646566
0.333752	0.129207
0.821455	0.259288
0.534362	0.112998
0.149728	0.865787
0.326903	0.748075
0.832403	0.161956
0.744993	0.528486
0.344885	0.0991766
0.713744	0.0580737
0.699031	0.139731
0.584701	0.605878
0.85614	0.337222
0.479221	0.742366
0.959678	0.510848
0.130286	0.450949
0.0448358	0.895292
0.0152902	0.0891473
0.227894	0.919276
0.912135	0.974158
0.0390098	0.774996
0.543441	0.96798
0.49673	0.406947
0.718825	0.406236
0.903376	0.58227
0.136868	0.479432
0.323483	0.119544
0.503739	0.27652
0.138102	0.741536
0.389981	0.371535
0.0942533	0.565919
0.999987	0.413689
0.499006	0.099873
0.652325	0.640486
0.523868	0.353357
0.655199	0.897126
0.89378	0.171229
0.733274	0.498936
0.174411	0.64658
0.656143	0.583568
0.961014	0.397132
0.560968	0.00219465
0.852051	0.0692087
0.700543	0.639127
0.586009	0.613738
0.0680276	0.685277
0.174957	0.418509
0.454014	0.417808
0.483398	0.330708
0.625961	0.927322
0.127437	0.190095
0.886228	0.00896592
0.717245	0.984709
0.236978	0.148891
0.648282	0.076218
0.959218	0.738306
0.831803	0.989797
0.445074	0.816132
0.532499	0.423579
0.0786679	0.653724
0.487061	0.25015
0.169841	0.329675
0.649081	0.722562
0.656821	0.551672
0.902309	0.623719
0.651673	0.949717
0.307634	0.0835455
0.588396	0.304536
0.617601	0.599976
0.427128	0.230164
0.564466	0.806241
0.751014	0.242148
0.228247	0.827471
0.392745	0.447265
0.647083	0.256238
0.947703	0.632148
0.972362	0.87207
0.51639	0.758193
0.972559	0.832497
0.12508	0.91969
0.610895	0.880669
0.375925	0.42895
0.961664	0.948037
0.0309831	0.648272
0.307502	0.692487
0.574087	0.720023
0.935905	0.623122
0.0619234	0.628057
0.335221	0.426107
0.665983	0.499573
0.863763	0.423266
0.0173687	0.81611
0.204248	0.887472
0.648232	0.91398
0.529653	0.294076
0.337056	0.204896
0.849273	0.832083
0.411637	0.900228
0.800171	0.294986
0.243264	0.632792
0.263789	0.93765
0.784191	0.771452
0.844377	0.400144
0.908128	0.655204
0.726042	0.273745
0.531293	0.634572
0.49218	0.148728
0.941684	0.0484331
0.0977574	0.862314
0.640492	0.353031
0.182112	0.430303
0.971709	0.00846008
0.911995	0.65234
0.991334	0.693471
0.551652	0.145918
0.893137	0.872969
0.822097	0.469724
0.84322	0.00522917
0.666555	0.0315776
0.0927579	0.0721813
0.289541	0.762119
0.295565	0.897827
0.874175	0.458098
0.142974	0.322566
0.252683	0.292399
0.29647	0.90969
0.162397	0.208842
0.6904	0.480127
0.799683	0.994993
0.401975	0.330052
0.454164	0.115246
0.715379	0.633293
0.839176	0.540276
0.0142144	0.821423
0.739858	0.423198
0.627567	0.54439
0.162611	0.377906
0.17698	0.317518
0.346924	0.218423
0.705631	0.864606
0.271581	0.347576
0.276145	0.207946
0.62668	0.243603
0.395572	0.618416
0.492839	0.557746
0.853277	0.358429
0.327236	0.812549
0.877692	0.54946
0.757651	0.93913
0.817987	0.200217
0.340493	0.222126
0.276068	0.75884
0.721076	0.705375
0.629964	0.0202691
0.575491	0.355458
0.105823	0.41091
0.843411	0.905163
0.0553153	0.101737
0.188459	0.722922
0.00441399	0.119267
0.766185	0.0796223
0.321779	0.145515
0.865073	0.818022
0.901357	0.528927
0.206982	0.705487
0.12873	0.333704
0.499405	0.696358
0.261046	0.592027
0.627906	0.0560054
0.65114	0.806469
0.865984	0.14603
0.575711	0.360379
0.729062	0.431883
0.395163	0.607273
0.18524	0.947373
0.029391	0.572168
0.937328	0.326527
0.763951	0.641233
0.688959	0.165594
0.924055	0.578473
0.390023	0.0995269
0.798807	0.955964
0.331673	0.26585
0.977229	0.579116
0.238519	0.946583
0.182426	0.864338
0.892649	0.303133
0.599235	0.533884
0.0164152	0.539855
0.131077	0.558857
0.818532	0.618859
0.543478	0.0869247
0.529099	0.776074
0.563856	0.454748
0.545914	0.219861
0.164965	0.026231
0.524207	0.0850878
0.3003	0.079873
0.170714	0.310772
0.867141	0.718305
0.132144	0.973619
0.226962	0.787603
0.738788	0.445861
0.715801	0.446097
0.428852	0.236348
0.650225	0.549073
0.939907	0.245698
0.997968	0.801489
0.392921	0.723177
0.144013	0.936179
0.871905	0.306723
0.651842	0.612726
0.26755	0.0628349
0.413047	0.905777
0.432535	0.490103
0.602843	0.607327
0.396649	0.451168
0.940802	0.944146
0.432036	0.138163
0.497442	0.690313
0.598209	0.203902
0.412367	0.933184
0.191137	0.400772
0.164668	0.741713
0.0428703	0.803104
0.233759	0.988868
0.831153	0.834302
0.976382	0.721054
0.33514	0.225112
0.361209	0.235012
0.295113	0.552313
0.468623	0.521746
0.827051	0.879645
0.362644	0.361805
0.847435	0.53477
0.0638638	0.0595915
0.509035	0.178715
0.568712	0.546362
0.989937	0.975548
0.336984	0.39112
0.94989	0.118605
0.505824	0.318857
0.527621	0.254494
0.978153	0.826254
0.0985571	0.654198
0.970463	0.247623
0.498033	0.222162
0.694224	0.398683
0.670918	0.431044
0.750321	0.761675
0.874889	0.190704
0.562304	0.644919
0.235198	0.791185
0.86372	0.3832
0.613708	0.149301
0.0813638	0.167969
0.339459	0.36671
0.377439	0.111352
0.537385	0.112175
0.138826	0.64948
0.311967	0.971154
0.326763	0.51513
0.435399	0.459225
0.466156	0.0469874
0.843672	0.54871
0.834856	0.303882
0.0123743	0.693759
0.977285	0.212711
0.975254	0.0429035
0.532208	0.239857
0.20238	0.266876
0.930726	0.146105
0.215705	0.734346
0.426792	0.309966
0.280999	0.133937
0.514622	0.692632
0.532392	0.733369
0.146099	0.158575
0.481666	0.185107
0.0336577	0.910383
0.0939297	0.123463
0.629612	0.805259
0.668843	0.00427816
0.176601	0.0343536
0.712569	0.808471
0.236323	0.283492
0.649165	0.483432
0.55955	0.36997
0.0803814	0.588513
0.820269	0.33629
0.31471	0.464771
0.572006	0.272575
0.629794	0.778181
0.97797	0.195051
0.789825	0.393671
0.787904	0.995589
0.558325	0.184167
0.679618	0.914759
0.785262	0.0500356
0.20713	0.981125
0.114253	0.219353
0.296107	0.955471
0.752614	0.993992
0.90086	0.884086
0.815528	0.848263
0.818291	0.851625
0.854718	0.414718
0.0423784	0.925992
0.313876	0.635703
0.939355	0.920372
0.087852	0.697775
0.620481	0.627954
0.684651	0.816788
0.500792	0.12445
0.0502154	0.360775
0.572363	0.144292
0.963519	0.836395
0.628644	0.66682
0.46707	0.207799
0.389417	0.710785
0.473855	0.982838
0.188412	0.401199
0.175901	0.365123
0.614148	0.786654
0.693307	0.613092
0.291685	0.53243
0.794351	0.69963
0.168417	0.722362
0.429806	0.617563
0.895258	0.449249
0.271442	0.29816
0.97773	0.782399
0.193093	0.347759
0.64241	0.0482877
0.175653	0.920467
0.139325	0.998968
0.960777	0.927395
0.369461	0.19505
0.01008	0.0879349
0.895021	0.971522
0.274889	0.425686
0.133958	0.450687
0.656973	0.908548
0.0933433	0.299977
0.118091	0.0362938
0.367443	0.568413
0.239834	0.652471
0.628266	0.674213
0.573273	0.839391
0.461646	0.513044
0.443947	0.254155
0.136033	0.571934
0.301798	0.41465
0.00638788	0.773334
0.362587	0.344785
0.316946	0.985447
0.458691	0.284919
0.139117	0.710196
0.936192	0.462982
0.183207	0.120581
0.0838816	0.35622
0.110039	0.447269
0.273019	0.0491745
0.988163	0.632988
0.936357	0.711163
0.279956	0.797278
0.197957	0.778684
0.288141	0.253901
0.602427	0.161937
0.364038	0.786611
0.953855	0.225145
0.924551	0.147336
0.849034	0.564833
0.909578	0.582609
0.512088	0.100089
0.0400704	0.248803
0.105657	0.0286487
0.797689	0.124329
0.749232	0.614491
0.151015	0.439248
0.244776	0.499387
0.999967	0.852813
0.0745818	0.69635
0.372655	0.413889
0.127492	0.907937
0.435838	0.268401
0.0445047	0.377167
0.414455	0.0854931
0.576798	0.468942
0.551441	0.804366
0.378282	0.676682
0.319	0.537196
0.438773	0.139155
0.036116	0.958113
0.184378	0.929597
0.87356	0.226944
0.911152	0.110315
0.562989	0.990602
0.919809	0.369524
0.585022	0.446088
0.773332	0.395317
0.537937	0.114214
0.11523	0.914381
0.413086	0.227316
0.0654502	0.410861
0.787043	0.158119
0.0715259	0.619409
0.62037	0.662919
0.172826	0.995715
0.784177	0.255475
0.016273	0.725271
0.72878	0.652129
0.507326	0.438114
0.417924	0.887723
0.0184204	0.775696
0.706487	0.469374
0.585562	0.167967
0.612911	0.164323
0.27523	0.568142
0.328605	0.841254
0.858302	0.835744
0.0687319	0.970002
0.804676	0.454682
0.240327	0.134421
0.995616	0.891418
0.380265	0.449945
0.96054	0.4981
0.100766	0.544637
0.523685	0.101723
0.275391	0.40987
0.353716	0.0486639
0.824891	0.956839
0.443487	0.465634
0.227457	0.980121
0.698433	0.634614
0.0623995	0.564554
0.737469	0.958717
0.644889	0.962274
0.0817273	0.99841
0.524213	0.150593
0.344509	0.154862
0.0101134	0.558794
0.740633	0.881958
0.134844	0.377828
0.830027	0.767298
0.942338	0.240343
0.460143	0.790631
0.589802	0.181711
0.813736	0.439274
0.831487	0.0181734
0.857693	0.738886
0.608077	0.9861
0.87755	0.649473
0.58303	0.565368
0.845435	0.421626
0.0385349	0.0474018
0.0631611	0.627505
0.225631	0.283556
0.515815	0.752872
0.877383	0.400798
0.588701	0.0585904
0.38479	0.75629
0.327536	0.992846
0.533537	0.505002
0.842211	0.637101
0.463305	0.774813
0.539363	0.0382289
0.871409	0.511821
0.701322	0.520705
0.7615	0.815098
0.447821	0.603883
0.307745	0.196434
0.651486	0.814674
0.947369	0.7887
0.594303	0.127631
0.602245	0.11805
0.946748	0.187571
0.437729	0.860985
0.722464	0.524357
0.493758	0.186444
0.827845	0.260835
0.769663	0.339404
0.841684	0.228605
0.851284	0.129049
0.642249	0.0850955
0.844411	0.889929
0.718004	0.487152
0.691912	0.73698
0.175212	0.12457
0.265688	0.423637
0.464569	0.402709
0.368513	0.566989
0.0347631	0.280117
0.835678	0.488675
0.665194	0.78655
0.567215	0.129791
0.797978	0.310643
0.619804	0.315045
0.851097	0.51617
0.489105	0.853895
0.635917	0.190213
0.763237	0.127586
0.466751	0.293506
0.845601	0.809811
0.419195	0.700767
0.176593	0.424813
0.142805	0.957472
0.403099	0.236971
0.280582	0.393856
0.801236	0.600932
0.615003	0.550243
0.344368	0.269558
0.948443	0.65884
0.699811	0.817805
0.648988	0.366727
0.386182	0.294077
0.0374604	0.610939
0.500584	0.390157
0.812823	0.698474
0.137477	0.786102
0.216764	0.184461
0.649255	0.880511
0.352564	0.61107
0.0261089	0.339922
0.269446	0.133469
0.706081	0.113535
0.296801	0.54567
0.653324	0.770932
0.356616	0.172931
0.792073	0.474653
0.916932	0.810096
0.818192	0.0736357
0.977734	0.263041
0.802451	0.722032
0.571119	0.975782
0.265278	0.0513563
0.29473	0.110498
0.661478	0.91948
0.0284816	0.223661
0.726181	0.210843
0.288073	0.606241
0.156705	0.585196
0.839994	0.698046
0.986626	0.865264
0.436792	0.762844
0.341832	0.620101
0.0256356	0.056801
0.953621	0.749068
0.785026	0.408861
0.0357004	0.0568983
0.215014	0.393984
0.268443	0.711973
0.235194	0.422336
0.27182	0.341898
0.504767	0.748681
0.407267	0.57978
0.30901	0.660743
0.768068	0.938748
0.667253	0.657806
0.900678	0.914387
0.935959	0.154209
0.083388	0.113589
0.93891	0.611628
0.935881	0.0718091
0.0150743	0.652584
0.905235	0.347452
0.318176	0.959199
0.792431	0.041098
0.770551	0.0621308
0.392875	0.757965
0.339943	0.648195
0.867543	0.551379
0.405109	0.640085
0.269102	0.745031
0.633904	0.223753
0.298415	0.310916
0.973054	0.834127
0.616363	0.948941
0.845018	0.711438
0.0752266	0.0242242
0.958524	0.805756
0.495426	0.0995983
0.824077	0.771599
0.550993	0.0232162
0.870789	0.156813
0.95997	0.106206
0.0667801	0.934496
0.0361497	0.246461
0.353157	0.513834
0.184131	0.768804
0.831391	0.0723245
0.790231	0.443991
0.14777	0.396667
0.268638	0.668683
0.516747	0.257035
0.685265	0.525917
0.0631873	0.62599
0.342316	0.590915
0.224872	0.939024
0.887301	0.111977
0.15986	0.0630093
0.996931	0.788194
0.294467	0.419322
0.753639	0.322046
0.572493	0.650891
0.94902	0.371505
0.957724	0.724332
0.846653	0.114448
0.262483	0.77174
0.208191	0.123269
0.951229	0.607905
0.362654	0.956384
0.228862	0.206094
0.18935	0.580609
0.388641	0.350815
0.354711	0.43339
0.0421981	0.337652
0.757952	0.201853
0.265389	0.541115
0.381363	0.0180953
0.704713	0.548892
0.506779	0.610813
0.1355	0.00790312
0.0354465	0.0111848
0.873053	0.650709
0.0510592	0.573065
0.207883	0.0149106
0.167398	0.531164
0.897029	0.101986
0.0653576	0.705842
0.235139	0.0258542
0.723505	0.0814094
0.0423802	0.560443
0.436035	0.8624
0.89129	0.167307
0.0968667	0.61076
0.200874	0.642376
0.580652	0.759598
0.50675	0.15769
0.668107	0.424234
0.994812	0.299599
0.909748	0.374932
0.0454887	0.614904
0.93325	0.185668
0.208861	0.00823945
0.381192	0.494843
0.579918	0.13123
0.508199	0.26298
0.29319	0.361098
0.317499	0.000487836
0.0644222	0.598801
0.538801	0.167388
0.742998	0.141859
0.895348	0.898369
0.208355	0.0260141
0.720445	0.027559
0.821172	0.407412
0.578913	0.231652
0.795641	0.220387
0.880522	0.51308
0.463083	0.476635
0.270184	0.5999
0.849093	0.737558
0.258686	0.533394
0.34421	0.139416
0.937383	0.373964
0.568693	0.379985
0.0561771	0.234145
0.804823	0.129864
0.167389	0.956667
0.439315	0.656095
0.729655	0.276823
0.612041	0.0298036
0.530853	0.487949
0.391346	0.626835
0.717145	0.890652
0.258364	0.687785
0.616256	0.329697
0.0206119	0.624555
0.972734	0.964025
0.949092	0.822324
0.973549	0.978213
0.848148	0.915632
0.83424	0.484395
0.467355	0.869034
0.325294	0.847668
0.888751	0.461985
0.791926	0.133062
0.647525	0.499832
0.415352	0.660271
0.696935	0.436756
0.618773	0.934874
0.751063	0.491331
0.376069	0.810629
0.793997	0.937886
0.830833	0.21936
0.577733	0.753728
0.549122	0.42042
0.784694	0.297359
0.670792	0.166292
0.702133	0.340181
0.953959	0.359999
0.185864	0.24232
0.195201	0.143755
0.230534	0.67331
0.359695	0.834685
0.757325	0.53431
0.553946	0.3106
0.151599	0.71691
0.836021	0.00541
0.889099	0.26087
0.338264	0.524797
0.794297	0.711175
0.264268	0.29388
0.962788	0.528199
0.0453436	0.176311
0.670432	0.0783466
0.703263	0.498341
0.930977	0.536515
0.538828	0.489546
0.779878	0.0560034
0.837015	0.450552
0.0418352	0.961741
0.0128074	0.632175
0.844616	0.307136
0.43201	0.889038
0.0388347	0.377235
0.753897	0.696938
0.556507	0.814683
0.0423492	0.969908
0.679014	0.615769
0.995046	0.0537552
0.684681	0.226877
0.0510877	0.237682
0.591527	0.104421
